predicted : tensor([0.6811], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([9494296.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1613471.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([104549.9453], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([438417.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([7877156.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([542818.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([47131.0820], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([54722.9727], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1697690.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2.3597e+10], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6230197.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([497302.2812], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1874306.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([152394.7656], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([44524.8516], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4038005.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([731842.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([487308.2188], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2131319.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2171060.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([175092.3125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([573699.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2385305.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([67928.4609], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([9040322.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([129211.0078], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([25522392.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([112647.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([183538.0938], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([7747057.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([19869864.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3196866.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([793203.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([133014.7969], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([8221550.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6848171.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([360717.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3509776.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([23706136.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([33802460.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([729927.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1504119.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([571957.5625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3.1304e+10], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([95137.1562], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4639967.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2103103.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([675390.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([77059.8984], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3.3722e+09], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([854871.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([77536952.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1490651.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([769349.4375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1253606.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1657075.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([982836.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3.8676e+09], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5011039.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1025280.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([303067.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([32067.3086], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1269638.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([309132.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([504004.0938], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([34374.3398], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([47978.6914], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([359738.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1188817.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([87883.9688], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1036688.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([15634.3350], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([42213.7070], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([107789.0547], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3173934.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4295424.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([7006220.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([381036.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2853858.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2342257.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([52242.1914], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1086094.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4093105.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2668069.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([8790230.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([524508.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([327446.2812], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([164179.7656], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([45676.9453], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([87920640.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([68798.5469], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6175482.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([801018.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([10769276.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([31779754.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1125062.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([14204166.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([16073501.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([47115508.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([111080.4453], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4122615.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4492620.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([329336.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([24011868.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([781605.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([105767.5781], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([612470.3125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([143557.3125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([22015552.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4410011.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([369778.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([493133.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3252226.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([9368646.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5240638.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([8354524.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5.0152e+09], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([9394057.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([147554.6719], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([11636826.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([503705.3438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1347022.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([136268.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([178676.5469], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1755963.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([992220.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1139362.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([513251.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2382611.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1032766.9375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2007998.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1.0827e+08], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1072133.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([272734.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([7260072.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([669660.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([549917.1875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4854104.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6602999.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([567125.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2.8915e+08], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([122265.0156], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([118896.6328], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([351956.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([91871.0391], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([488673.9688], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1511124.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([169808.5312], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1032409.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([205515.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([43014.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1125424.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([61995.9961], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([250724.4062], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([891355.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1182406.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1139262.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([437221.2812], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1430505.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([671539.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([38165.3984], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([117111.0312], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([539161.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1996999.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2670686.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([431971.5312], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([285803.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([75803.2422], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1146571.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1101609.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([92635.6797], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([322791.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1050559.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([242625.1719], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2.3393e+13], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([251769.0938], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([325561.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([527249.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([214945.9531], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1886470.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([160989.8750], grad_fn=<PowBackward2>), answer: 1.0
predicted : tensor([82334.6562], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1647626.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1244832.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([66447.5156], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([120068.2578], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2426856.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([153260.2656], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1505166.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([258897.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([163944.5156], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([138367.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([183038.6094], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([41796188.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1447499.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([812772.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1579720.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2274442.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2196902.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([187914.0156], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([62978308.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6345522.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([425208.5938], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([125889.0547], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([144073.3438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1749862.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([30429476.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1.2821e+08], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2620082.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([92464656.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([84394.7266], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([282309.5312], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([104015.9297], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([49680296.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([91623.4375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4090185.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1609874.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([122310.3984], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1094407.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([8350517.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2027438.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([22845.4863], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([105060.9844], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([113264.1328], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1888594.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5666943.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2539364.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2729801.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1227247.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([308638.0625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([373703.3125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3308109.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([104989.2578], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([128546.5078], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([302167.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([759308.5625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([383237.4688], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3270241.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1349699.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1831576.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([783162.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([95150.4219], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([253959.8906], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([587284.3125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2294964.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([186651.6562], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([450701.1875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3669026.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3469733.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1895108.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3763174.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1111841.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([799784.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2372788.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([254738.2031], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1089326.3750], grad_fn=<PowBackward2>), answer: 10.0
