predicted : tensor([0.3650], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([439.1527], grad_fn=<PowBackward2>), answer: 287.0000305175781
predicted : tensor([1766.1162], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1123.4058], grad_fn=<PowBackward2>), answer: 2018.99951171875
predicted : tensor([1084.9255], grad_fn=<PowBackward2>), answer: 750.0
predicted : tensor([953.6153], grad_fn=<PowBackward2>), answer: 2830.00048828125
predicted : tensor([2176.7766], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1434.6805], grad_fn=<PowBackward2>), answer: 6250.99951171875
predicted : tensor([1436.8354], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1087.6718], grad_fn=<PowBackward2>), answer: 719.9999389648438
predicted : tensor([1022.4103], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1408.0814], grad_fn=<PowBackward2>), answer: 2400.000732421875
predicted : tensor([1516.3651], grad_fn=<PowBackward2>), answer: 4901.00048828125
predicted : tensor([1165.0735], grad_fn=<PowBackward2>), answer: 300.00006103515625
predicted : tensor([1522.1733], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([1060.7582], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1675.6454], grad_fn=<PowBackward2>), answer: 199.99996948242188
predicted : tensor([2080.0259], grad_fn=<PowBackward2>), answer: 4068.000244140625
predicted : tensor([1110.5819], grad_fn=<PowBackward2>), answer: 5200.0009765625
predicted : tensor([2141.6138], grad_fn=<PowBackward2>), answer: 274.0
predicted : tensor([2547.0029], grad_fn=<PowBackward2>), answer: 3200.000732421875
predicted : tensor([1287.2213], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([1199.7693], grad_fn=<PowBackward2>), answer: 61.999996185302734
predicted : tensor([3521.9192], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([1048.8804], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1221.5968], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([2702.0215], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1671.1477], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([916.5936], grad_fn=<PowBackward2>), answer: 6829.99951171875
predicted : tensor([1936.5450], grad_fn=<PowBackward2>), answer: 7.1999993324279785
predicted : tensor([3166.6797], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([926.5307], grad_fn=<PowBackward2>), answer: 1700.0001220703125
predicted : tensor([1005.1765], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([989.5627], grad_fn=<PowBackward2>), answer: 1349.9996337890625
predicted : tensor([1353.5514], grad_fn=<PowBackward2>), answer: 638.0001220703125
predicted : tensor([2230.8613], grad_fn=<PowBackward2>), answer: 1559.999755859375
predicted : tensor([3915.5498], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([1388.4232], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1124.5911], grad_fn=<PowBackward2>), answer: 194.0
predicted : tensor([1937.6670], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([2091.4900], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1035.1776], grad_fn=<PowBackward2>), answer: 4172.0009765625
predicted : tensor([1401.2030], grad_fn=<PowBackward2>), answer: 596.9999389648438
predicted : tensor([2395.4832], grad_fn=<PowBackward2>), answer: 3868.000244140625
predicted : tensor([317.6920], grad_fn=<PowBackward2>), answer: 2073.000244140625
predicted : tensor([1288.8724], grad_fn=<PowBackward2>), answer: 1184.9998779296875
predicted : tensor([1514.1324], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([786.9065], grad_fn=<PowBackward2>), answer: 2353.99951171875
predicted : tensor([1412.8302], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2601.6885], grad_fn=<PowBackward2>), answer: 315.0
predicted : tensor([1997.6733], grad_fn=<PowBackward2>), answer: 6639.001953125
predicted : tensor([1251.6906], grad_fn=<PowBackward2>), answer: 68.69999694824219
predicted : tensor([1562.2125], grad_fn=<PowBackward2>), answer: 316.0000915527344
predicted : tensor([2971.1003], grad_fn=<PowBackward2>), answer: 1710.00048828125
predicted : tensor([1827.9501], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([331.0966], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([1445.5822], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([4406.5000], grad_fn=<PowBackward2>), answer: 3099.99951171875
predicted : tensor([1444.5762], grad_fn=<PowBackward2>), answer: 2030.0001220703125
predicted : tensor([1137.9752], grad_fn=<PowBackward2>), answer: 2079.999755859375
predicted : tensor([1481.1189], grad_fn=<PowBackward2>), answer: 4700.00048828125
predicted : tensor([1857.2061], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([800.1283], grad_fn=<PowBackward2>), answer: 1575.0003662109375
predicted : tensor([1253.4220], grad_fn=<PowBackward2>), answer: 1029.9998779296875
predicted : tensor([1345.9237], grad_fn=<PowBackward2>), answer: 4492.99951171875
predicted : tensor([2856.1858], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2094.3359], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([1998.3754], grad_fn=<PowBackward2>), answer: 4124.0009765625
predicted : tensor([1426.8401], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1860.8730], grad_fn=<PowBackward2>), answer: 3200.000732421875
predicted : tensor([4375.4590], grad_fn=<PowBackward2>), answer: 5629.9990234375
predicted : tensor([2863.9077], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2209.3923], grad_fn=<PowBackward2>), answer: 296.00006103515625
predicted : tensor([2394.6941], grad_fn=<PowBackward2>), answer: 3150.0
predicted : tensor([1742.7688], grad_fn=<PowBackward2>), answer: 4500.00048828125
predicted : tensor([1893.6788], grad_fn=<PowBackward2>), answer: 560.0
predicted : tensor([2156.4187], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2097.3735], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1555.8329], grad_fn=<PowBackward2>), answer: 5800.99951171875
predicted : tensor([1311.0752], grad_fn=<PowBackward2>), answer: 2200.000244140625
predicted : tensor([2288.9954], grad_fn=<PowBackward2>), answer: 1040.0
predicted : tensor([1575.4042], grad_fn=<PowBackward2>), answer: 9345.001953125
predicted : tensor([2042.8981], grad_fn=<PowBackward2>), answer: 8000.0
predicted : tensor([2464.5598], grad_fn=<PowBackward2>), answer: 1409.999755859375
predicted : tensor([1492.1571], grad_fn=<PowBackward2>), answer: 6250.99951171875
predicted : tensor([1121.2566], grad_fn=<PowBackward2>), answer: 4600.00048828125
predicted : tensor([939.3804], grad_fn=<PowBackward2>), answer: 930.0000610351562
predicted : tensor([1688.2733], grad_fn=<PowBackward2>), answer: 2807.0
predicted : tensor([1429.8174], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1903.2850], grad_fn=<PowBackward2>), answer: 1149.9998779296875
predicted : tensor([4560.4082], grad_fn=<PowBackward2>), answer: 283.4999694824219
predicted : tensor([747.6527], grad_fn=<PowBackward2>), answer: 100.0
predicted : tensor([4195.1079], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1514.2488], grad_fn=<PowBackward2>), answer: 5200.0009765625
predicted : tensor([2044.1085], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([3631.7888], grad_fn=<PowBackward2>), answer: 750.0
predicted : tensor([1477.3768], grad_fn=<PowBackward2>), answer: 4000.000732421875
predicted : tensor([1160.4781], grad_fn=<PowBackward2>), answer: 549.9999389648438
predicted : tensor([4292.8501], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1150.5607], grad_fn=<PowBackward2>), answer: 249.9999542236328
predicted : tensor([866.7110], grad_fn=<PowBackward2>), answer: 850.000244140625
predicted : tensor([1112.8584], grad_fn=<PowBackward2>), answer: 4069.99951171875
predicted : tensor([556.3837], grad_fn=<PowBackward2>), answer: 7080.00048828125
predicted : tensor([757.8664], grad_fn=<PowBackward2>), answer: 159.99998474121094
predicted : tensor([830.4357], grad_fn=<PowBackward2>), answer: 1934.9998779296875
predicted : tensor([497.1732], grad_fn=<PowBackward2>), answer: 159.00001525878906
predicted : tensor([1390.1858], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([582.7406], grad_fn=<PowBackward2>), answer: 9385.0
predicted : tensor([912.4130], grad_fn=<PowBackward2>), answer: 3874.999267578125
predicted : tensor([1148.6660], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([3232.5098], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1293.3868], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1830.8384], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([705.9485], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1957.9601], grad_fn=<PowBackward2>), answer: 6999.99951171875
predicted : tensor([1879.2081], grad_fn=<PowBackward2>), answer: 119.99998474121094
predicted : tensor([1814.1978], grad_fn=<PowBackward2>), answer: 2750.000244140625
predicted : tensor([3097.4971], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1327.5895], grad_fn=<PowBackward2>), answer: 1100.000244140625
predicted : tensor([1866.1437], grad_fn=<PowBackward2>), answer: 1149.9998779296875
predicted : tensor([592.4991], grad_fn=<PowBackward2>), answer: 5000.0009765625
predicted : tensor([2362.7803], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([515.7042], grad_fn=<PowBackward2>), answer: 742.0001831054688
predicted : tensor([888.8807], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([1213.0575], grad_fn=<PowBackward2>), answer: 3200.000732421875
predicted : tensor([1030.4778], grad_fn=<PowBackward2>), answer: 1213.000244140625
predicted : tensor([1239.5325], grad_fn=<PowBackward2>), answer: 1728.0003662109375
predicted : tensor([1138.2614], grad_fn=<PowBackward2>), answer: 1887.999755859375
predicted : tensor([1488.7222], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([1159.5789], grad_fn=<PowBackward2>), answer: 697.9999389648438
predicted : tensor([1081.5026], grad_fn=<PowBackward2>), answer: 429.99993896484375
predicted : tensor([1544.8706], grad_fn=<PowBackward2>), answer: 60.000003814697266
predicted : tensor([3711.3604], grad_fn=<PowBackward2>), answer: 2300.000732421875
predicted : tensor([1699.9563], grad_fn=<PowBackward2>), answer: 1449.9996337890625
predicted : tensor([2013.9913], grad_fn=<PowBackward2>), answer: 605.0001220703125
predicted : tensor([1548.1691], grad_fn=<PowBackward2>), answer: 450.99993896484375
predicted : tensor([1503.6703], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([2345.8091], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([3097.8286], grad_fn=<PowBackward2>), answer: 5660.0
predicted : tensor([1664.1569], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([1385.2369], grad_fn=<PowBackward2>), answer: 400.0000915527344
predicted : tensor([551.0593], grad_fn=<PowBackward2>), answer: 350.0000305175781
predicted : tensor([1708.4259], grad_fn=<PowBackward2>), answer: 6250.99951171875
predicted : tensor([1122.9445], grad_fn=<PowBackward2>), answer: 3.0
predicted : tensor([606.3694], grad_fn=<PowBackward2>), answer: 1004.9999389648438
predicted : tensor([1219.3925], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1098.0437], grad_fn=<PowBackward2>), answer: 1470.000244140625
predicted : tensor([1120.9434], grad_fn=<PowBackward2>), answer: 1149.9998779296875
predicted : tensor([548.8167], grad_fn=<PowBackward2>), answer: 42.0
predicted : tensor([1299.9407], grad_fn=<PowBackward2>), answer: 5976.0
predicted : tensor([1697.7832], grad_fn=<PowBackward2>), answer: 64.5
predicted : tensor([910.2463], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([775.7970], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1540.7501], grad_fn=<PowBackward2>), answer: 161.00003051757812
predicted : tensor([1751.5431], grad_fn=<PowBackward2>), answer: 1100.000244140625
predicted : tensor([2210.5874], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1025.3927], grad_fn=<PowBackward2>), answer: 760.0
predicted : tensor([2185.3582], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([1668.2008], grad_fn=<PowBackward2>), answer: 100.0
predicted : tensor([2069.1606], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1849.3223], grad_fn=<PowBackward2>), answer: 600.0000610351562
predicted : tensor([974.9904], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([1599.1033], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([1117.4750], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([411.1776], grad_fn=<PowBackward2>), answer: 4769.9990234375
predicted : tensor([1208.6603], grad_fn=<PowBackward2>), answer: 8500.001953125
predicted : tensor([1189.1831], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1405.3553], grad_fn=<PowBackward2>), answer: 3000.000732421875
predicted : tensor([1553.4969], grad_fn=<PowBackward2>), answer: 3544.000732421875
predicted : tensor([1169.9966], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1083.6083], grad_fn=<PowBackward2>), answer: 750.0
predicted : tensor([1103.1764], grad_fn=<PowBackward2>), answer: 1449.0001220703125
predicted : tensor([1098.3282], grad_fn=<PowBackward2>), answer: 280.0000305175781
predicted : tensor([1112.2091], grad_fn=<PowBackward2>), answer: 549.9999389648438
predicted : tensor([2682.0583], grad_fn=<PowBackward2>), answer: 4675.0009765625
predicted : tensor([939.9189], grad_fn=<PowBackward2>), answer: 132.99996948242188
predicted : tensor([1947.5636], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([3406.2864], grad_fn=<PowBackward2>), answer: 366.9999694824219
predicted : tensor([1748.0591], grad_fn=<PowBackward2>), answer: 420.0
predicted : tensor([1129.5137], grad_fn=<PowBackward2>), answer: 2909.999755859375
predicted : tensor([1157.2831], grad_fn=<PowBackward2>), answer: 3105.0
predicted : tensor([2829.2410], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([858.8080], grad_fn=<PowBackward2>), answer: 5200.0009765625
predicted : tensor([1360.7866], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1134.8976], grad_fn=<PowBackward2>), answer: 1059.999755859375
predicted : tensor([936.1145], grad_fn=<PowBackward2>), answer: 384.99993896484375
predicted : tensor([1604.1194], grad_fn=<PowBackward2>), answer: 1149.9998779296875
predicted : tensor([855.7230], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([890.2408], grad_fn=<PowBackward2>), answer: 1320.000244140625
predicted : tensor([840.6489], grad_fn=<PowBackward2>), answer: 232.9999542236328
predicted : tensor([2405.1855], grad_fn=<PowBackward2>), answer: 3650.50048828125
predicted : tensor([231.5280], grad_fn=<PowBackward2>), answer: 39.999996185302734
predicted : tensor([914.5223], grad_fn=<PowBackward2>), answer: 3700.00048828125
predicted : tensor([1309.4553], grad_fn=<PowBackward2>), answer: 4399.99951171875
predicted : tensor([1038.9169], grad_fn=<PowBackward2>), answer: 149.00001525878906
predicted : tensor([564.1694], grad_fn=<PowBackward2>), answer: 2073.000244140625
predicted : tensor([3669.5969], grad_fn=<PowBackward2>), answer: 3000.000732421875
predicted : tensor([2933.2917], grad_fn=<PowBackward2>), answer: 364.9999694824219
predicted : tensor([2389.9097], grad_fn=<PowBackward2>), answer: 1532.9998779296875
predicted : tensor([3758.5933], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([682.9658], grad_fn=<PowBackward2>), answer: 5.0
predicted : tensor([1987.5449], grad_fn=<PowBackward2>), answer: 8069.99853515625
predicted : tensor([2035.0559], grad_fn=<PowBackward2>), answer: 6930.0009765625
predicted : tensor([1465.6230], grad_fn=<PowBackward2>), answer: 326.00006103515625
predicted : tensor([537.5944], grad_fn=<PowBackward2>), answer: 515.9998779296875
predicted : tensor([1299.7681], grad_fn=<PowBackward2>), answer: 2499.99951171875
predicted : tensor([2297.4932], grad_fn=<PowBackward2>), answer: 6250.99951171875
predicted : tensor([1010.3970], grad_fn=<PowBackward2>), answer: 2499.99951171875
predicted : tensor([568.5403], grad_fn=<PowBackward2>), answer: 4210.00048828125
predicted : tensor([1058.0138], grad_fn=<PowBackward2>), answer: 194.0
predicted : tensor([3059.2034], grad_fn=<PowBackward2>), answer: 3099.99951171875
predicted : tensor([1319.5466], grad_fn=<PowBackward2>), answer: 6000.00048828125
predicted : tensor([1092.2882], grad_fn=<PowBackward2>), answer: 1141.9998779296875
predicted : tensor([1207.2119], grad_fn=<PowBackward2>), answer: 560.0
predicted : tensor([2239.3364], grad_fn=<PowBackward2>), answer: 5299.99951171875
predicted : tensor([1524.9059], grad_fn=<PowBackward2>), answer: 2036.9996337890625
predicted : tensor([2834.6091], grad_fn=<PowBackward2>), answer: 7500.0
